Entity,branch location,rental_duration_days,location_type,Vehicle_Make_Model,Vehicle_Group,price_SAR,is_loyalty_available
Theeb,"Jubail, Jubail City",1_day,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Jubail, Jubail City",1_day,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Jubail, Jubail City",7_days,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Jubail, Jubail City",7_days,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Jubail, Jubail City",30_days,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Jubail, Jubail City",30_days,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Ar Riyadh, As Sulay - Riyadh",1_day,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Ar Riyadh, As Sulay - Riyadh",1_day,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Ar Riyadh, As Sulay - Riyadh",7_days,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Ar Riyadh, As Sulay - Riyadh",7_days,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Ar Riyadh, As Sulay - Riyadh",30_days,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Ar Riyadh, As Sulay - Riyadh",30_days,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Ar Riyadh, Tuwaiq Riyadh",1_day,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Ar Riyadh, Tuwaiq Riyadh",1_day,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Ar Riyadh, Tuwaiq Riyadh",7_days,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Ar Riyadh, Tuwaiq Riyadh",7_days,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Ar Riyadh, Tuwaiq Riyadh",30_days,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Ar Riyadh, Tuwaiq Riyadh",30_days,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Hail, Corniche Hail",1_day,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Hail, Corniche Hail",1_day,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Hail, Corniche Hail",7_days,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Hail, Corniche Hail",7_days,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Hail, Corniche Hail",30_days,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Hail, Corniche Hail",30_days,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Al Qassim, Nahdah Buraydah",1_day,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Al Qassim, Nahdah Buraydah",1_day,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Al Qassim, Nahdah Buraydah",7_days,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Al Qassim, Nahdah Buraydah",7_days,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Al Qassim, Nahdah Buraydah",30_days,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Al Qassim, Nahdah Buraydah",30_days,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Jeddah, Prince Majed Road-Jeddah",1_day,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Jeddah, Prince Majed Road-Jeddah",1_day,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Jeddah, Prince Majed Road-Jeddah",7_days,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Jeddah, Prince Majed Road-Jeddah",7_days,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Jeddah, Prince Majed Road-Jeddah",30_days,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Jeddah, Prince Majed Road-Jeddah",30_days,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Jeddah, Al-Hamdaniya-Jeddah",1_day,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Jeddah, Al-Hamdaniya-Jeddah",1_day,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Jeddah, Al-Hamdaniya-Jeddah",7_days,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Jeddah, Al-Hamdaniya-Jeddah",7_days,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Jeddah, Al-Hamdaniya-Jeddah",30_days,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Jeddah, Al-Hamdaniya-Jeddah",30_days,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Ar Riyadh, Al Aarid",1_day,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Ar Riyadh, Al Aarid",1_day,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Ar Riyadh, Al Aarid",7_days,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Ar Riyadh, Al Aarid",7_days,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Ar Riyadh, Al Aarid",30_days,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Ar Riyadh, Al Aarid",30_days,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Abha, Abha – Al Masif",1_day,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Abha, Abha – Al Masif",1_day,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Abha, Abha – Al Masif",7_days,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Abha, Abha – Al Masif",7_days,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Abha, Abha – Al Masif",30_days,Downtown,Chevrolet تاهو-LS4X4-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Abha, Abha – Al Masif",30_days,Downtown,Audi Q5 2.0L BLACK EDITION-2023-1-A,SUV Sprt Ut Vehicle,850,Yes
Theeb,"Ar Riyadh, Malaz Riyadh",1_day,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Ar Riyadh, Malaz Riyadh",1_day,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Ar Riyadh, Malaz Riyadh",7_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Ar Riyadh, Malaz Riyadh",7_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Ar Riyadh, Malaz Riyadh",30_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Ar Riyadh, Malaz Riyadh",30_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Ar Riyadh, Al Sawadi Riyadh",1_day,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Ar Riyadh, Al Sawadi Riyadh",1_day,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Ar Riyadh, Al Sawadi Riyadh",7_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Ar Riyadh, Al Sawadi Riyadh",7_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Ar Riyadh, Al Sawadi Riyadh",30_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Ar Riyadh, Al Sawadi Riyadh",30_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Ar Riyadh, Um-Al-Hammam Riyadh",1_day,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Ar Riyadh, Um-Al-Hammam Riyadh",1_day,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Ar Riyadh, Um-Al-Hammam Riyadh",7_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Ar Riyadh, Um-Al-Hammam Riyadh",7_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Ar Riyadh, Um-Al-Hammam Riyadh",30_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Ar Riyadh, Um-Al-Hammam Riyadh",30_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Ar Riyadh, Eastern Ring Rd between Exit 12 & 13 - Marad",1_day,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Ar Riyadh, Eastern Ring Rd between Exit 12 & 13 - Marad",1_day,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Ar Riyadh, Eastern Ring Rd between Exit 12 & 13 - Marad",7_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Ar Riyadh, Eastern Ring Rd between Exit 12 & 13 - Marad",7_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Ar Riyadh, Eastern Ring Rd between Exit 12 & 13 - Marad",30_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Ar Riyadh, Eastern Ring Rd between Exit 12 & 13 - Marad",30_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Ar Riyadh, Al shifa Riyadh",1_day,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Ar Riyadh, Al shifa Riyadh",1_day,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Ar Riyadh, Al shifa Riyadh",7_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Ar Riyadh, Al shifa Riyadh",7_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Ar Riyadh, Al shifa Riyadh",30_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Ar Riyadh, Al shifa Riyadh",30_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Ar Riyadh, Yassmen Riyadh",1_day,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Ar Riyadh, Yassmen Riyadh",1_day,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Ar Riyadh, Yassmen Riyadh",7_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Ar Riyadh, Yassmen Riyadh",7_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Ar Riyadh, Yassmen Riyadh",30_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Ar Riyadh, Yassmen Riyadh",30_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Ar Riyadh, Al Tawon Riyadh",1_day,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Ar Riyadh, Al Tawon Riyadh",1_day,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Ar Riyadh, Al Tawon Riyadh",7_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Ar Riyadh, Al Tawon Riyadh",7_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Ar Riyadh, Al Tawon Riyadh",30_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Ar Riyadh, Al Tawon Riyadh",30_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Jeddah, Madina Road 2 Jeddah",1_day,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Jeddah, Madina Road 2 Jeddah",1_day,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Jeddah, Madina Road 2 Jeddah",7_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Jeddah, Madina Road 2 Jeddah",7_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Jeddah, Madina Road 2 Jeddah",30_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Jeddah, Madina Road 2 Jeddah",30_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Madina Al Munawara, Airport Madina Munawara",1_day,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Madina Al Munawara, Airport Madina Munawara",1_day,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Madina Al Munawara, Airport Madina Munawara",7_days,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Madina Al Munawara, Airport Madina Munawara",7_days,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Madina Al Munawara, Airport Madina Munawara",30_days,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Madina Al Munawara, Airport Madina Munawara",30_days,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Jeddah, Al bugdadia Jeddah",1_day,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Jeddah, Al bugdadia Jeddah",1_day,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Jeddah, Al bugdadia Jeddah",7_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Jeddah, Al bugdadia Jeddah",7_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Jeddah, Al bugdadia Jeddah",30_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Jeddah, Al bugdadia Jeddah",30_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Yanbu, Yanbu",1_day,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Yanbu, Yanbu",1_day,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Yanbu, Yanbu",7_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Yanbu, Yanbu",7_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Yanbu, Yanbu",30_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Yanbu, Yanbu",30_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Dammam, Ad Dammam",1_day,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Dammam, Ad Dammam",1_day,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Dammam, Ad Dammam",7_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Dammam, Ad Dammam",7_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Dammam, Ad Dammam",30_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Dammam, Ad Dammam",30_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Dammam, Al khobar",1_day,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Dammam, Al khobar",1_day,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Dammam, Al khobar",7_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Dammam, Al khobar",7_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Dammam, Al khobar",30_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Dammam, Al khobar",30_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Dammam, Airport Dammam",1_day,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Dammam, Airport Dammam",1_day,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Dammam, Airport Dammam",7_days,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Dammam, Airport Dammam",7_days,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Dammam, Airport Dammam",30_days,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Dammam, Airport Dammam",30_days,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Al Hasa, Al Hassa",1_day,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Al Hasa, Al Hassa",1_day,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Al Hasa, Al Hassa",7_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Al Hasa, Al Hassa",7_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Al Hasa, Al Hassa",30_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Al Hasa, Al Hassa",30_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Jubail, Jubail Industrial",1_day,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Jubail, Jubail Industrial",1_day,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Jubail, Jubail Industrial",7_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Jubail, Jubail Industrial",7_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Jubail, Jubail Industrial",30_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Jubail, Jubail Industrial",30_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Abha, Airport Abha",1_day,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Abha, Airport Abha",1_day,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Abha, Airport Abha",7_days,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Abha, Airport Abha",7_days,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Abha, Airport Abha",30_days,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Abha, Airport Abha",30_days,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Al Hasa, Mubaraz Al Hassa",1_day,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Al Hasa, Mubaraz Al Hassa",1_day,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Al Hasa, Mubaraz Al Hassa",7_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Al Hasa, Mubaraz Al Hassa",7_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Al Hasa, Mubaraz Al Hassa",30_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Al Hasa, Mubaraz Al Hassa",30_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Taif, Airport Taif",1_day,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Taif, Airport Taif",1_day,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Taif, Airport Taif",7_days,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Taif, Airport Taif",7_days,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Taif, Airport Taif",30_days,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Taif, Airport Taif",30_days,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Jizan, Airport Jazan",1_day,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Jizan, Airport Jazan",1_day,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Jizan, Airport Jazan",7_days,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Jizan, Airport Jazan",7_days,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Jizan, Airport Jazan",30_days,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Jizan, Airport Jazan",30_days,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Al Baha, Airport Al baha",1_day,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Al Baha, Airport Al baha",1_day,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Al Baha, Airport Al baha",7_days,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Al Baha, Airport Al baha",7_days,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Al Baha, Airport Al baha",30_days,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Al Baha, Airport Al baha",30_days,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Tabuk, Tabuk City",1_day,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Tabuk, Tabuk City",1_day,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Tabuk, Tabuk City",7_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Tabuk, Tabuk City",7_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Tabuk, Tabuk City",30_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Tabuk, Tabuk City",30_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Najran, Airport Najran",1_day,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Najran, Airport Najran",1_day,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Najran, Airport Najran",7_days,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Najran, Airport Najran",7_days,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Najran, Airport Najran",30_days,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Najran, Airport Najran",30_days,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Tabuk, Airport Tabuk",1_day,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Tabuk, Airport Tabuk",1_day,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Tabuk, Airport Tabuk",7_days,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Tabuk, Airport Tabuk",7_days,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Tabuk, Airport Tabuk",30_days,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Tabuk, Airport Tabuk",30_days,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Al Qassim, Airport Qaseem",1_day,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Al Qassim, Airport Qaseem",1_day,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Al Qassim, Airport Qaseem",7_days,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Al Qassim, Airport Qaseem",7_days,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Al Qassim, Airport Qaseem",30_days,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Al Qassim, Airport Qaseem",30_days,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Hail, Airport Hail",1_day,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Hail, Airport Hail",1_day,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Hail, Airport Hail",7_days,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Hail, Airport Hail",7_days,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Hail, Airport Hail",30_days,Airport,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Hail, Airport Hail",30_days,Airport,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Al Baha, Al Baha",1_day,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Al Baha, Al Baha",1_day,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Al Baha, Al Baha",7_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Al Baha, Al Baha",7_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
Theeb,"Al Baha, Al Baha",30_days,Downtown,BMW BMW 520I  M SPORT,Luxury,950,Yes
Theeb,"Al Baha, Al Baha",30_days,Downtown,Chevrolet SUBURBAN LS 4X2,Family,950,Yes
